Order ID,Product 1,Product 2,Product 3
302888,AAA Batteries (4-pack),27in FHD Monitor,nan
302985,USB-C Charging Cable,Apple Airpods Headphones,nan
302989,Vareebadd Phone,USB-C Charging Cable,Wired Headphones
302991,Google Phone,USB-C Charging Cable,Wired Headphones
303043,USB-C Charging Cable,AA Batteries (4-pack),nan
303051,iPhone,Lightning Charging Cable,nan
303069,Google Phone,USB-C Charging Cable,nan
303080,27in FHD Monitor,Apple Airpods Headphones,nan
303147,iPhone,Lightning Charging Cable,nan
303154,iPhone,Wired Headphones,nan
303295,AA Batteries (4-pack),Apple Airpods Headphones,nan
303317,Google Phone,USB-C Charging Cable,nan
303322,Wired Headphones,Lightning Charging Cable,nan
303338,USB-C Charging Cable,Lightning Charging Cable,nan
303356,iPhone,Wired Headphones,nan
303357,Apple Airpods Headphones,Google Phone,nan
303368,iPhone,Lightning Charging Cable,nan
303370,Google Phone,Bose SoundSport Headphones,nan
303402,Google Phone,Wired Headphones,nan
303421,20in Monitor,Bose SoundSport Headphones,nan
303458,USB-C Charging Cable,ThinkPad Laptop,nan
303467,iPhone,Lightning Charging Cable,nan
303477,iPhone,Lightning Charging Cable,nan
303485,USB-C Charging Cable,Google Phone,nan
303508,Wired Headphones,USB-C Charging Cable,nan
303520,iPhone,Lightning Charging Cable,nan
303525,USB-C Charging Cable,Google Phone,nan
303527,iPhone,Lightning Charging Cable,nan
303535,Google Phone,USB-C Charging Cable,nan
303592,USB-C Charging Cable,Google Phone,nan
303593,Google Phone,USB-C Charging Cable,nan
303648,Vareebadd Phone,Wired Headphones,nan
303662,27in FHD Monitor,AAA Batteries (4-pack),nan
303709,AAA Batteries (4-pack),AA Batteries (4-pack),nan
303719,iPhone,Wired Headphones,nan
303721,Flatscreen TV,AA Batteries (4-pack),nan
303736,Wired Headphones,LG Washing Machine,nan
303751,Apple Airpods Headphones,27in FHD Monitor,nan
303777,Apple Airpods Headphones,Apple Airpods Headphones,nan
303907,Google Phone,USB-C Charging Cable,Wired Headphones
303909,USB-C Charging Cable,Lightning Charging Cable,nan
303920,iPhone,Wired Headphones,nan
303968,iPhone,Lightning Charging Cable,nan
303972,Vareebadd Phone,USB-C Charging Cable,nan
303984,USB-C Charging Cable,AAA Batteries (4-pack),nan
303986,Google Phone,Wired Headphones,nan
304055,Flatscreen TV,AAA Batteries (4-pack),nan
304056,AA Batteries (4-pack),ThinkPad Laptop,nan
304065,27in 4K Gaming Monitor,Wired Headphones,nan
304101,AAA Batteries (4-pack),AA Batteries (4-pack),nan
304133,AAA Batteries (4-pack),Lightning Charging Cable,nan
304136,34in Ultrawide Monitor,iPhone,nan
304219,Lightning Charging Cable,AA Batteries (4-pack),nan
304221,Lightning Charging Cable,Wired Headphones,nan
304252,Lightning Charging Cable,iPhone,nan
304257,iPhone,34in Ultrawide Monitor,nan
304276,ThinkPad Laptop,iPhone,nan
304290,Google Phone,USB-C Charging Cable,nan
304291,Apple Airpods Headphones,Bose SoundSport Headphones,nan
304295,Google Phone,Wired Headphones,nan
304324,iPhone,Lightning Charging Cable,nan
304375,Lightning Charging Cable,Lightning Charging Cable,nan
304419,Apple Airpods Headphones,AA Batteries (4-pack),nan
304447,Lightning Charging Cable,Bose SoundSport Headphones,nan
304455,Vareebadd Phone,USB-C Charging Cable,nan
304465,iPhone,Lightning Charging Cable,nan
304501,Lightning Charging Cable,ThinkPad Laptop,nan
304531,Wired Headphones,Wired Headphones,nan
304568,iPhone,Lightning Charging Cable,nan
304574,27in 4K Gaming Monitor,AA Batteries (4-pack),nan
304619,Vareebadd Phone,USB-C Charging Cable,nan
304628,Macbook Pro Laptop,AAA Batteries (4-pack),nan
304644,ThinkPad Laptop,AAA Batteries (4-pack),nan
304674,iPhone,Lightning Charging Cable,nan
304684,Google Phone,USB-C Charging Cable,Wired Headphones
304702,AA Batteries (4-pack),AA Batteries (4-pack),nan
304724,27in FHD Monitor,USB-C Charging Cable,nan
304742,iPhone,Lightning Charging Cable,Wired Headphones
304754,iPhone,Lightning Charging Cable,nan
304761,USB-C Charging Cable,USB-C Charging Cable,nan
304774,USB-C Charging Cable,AAA Batteries (4-pack),nan
304784,AAA Batteries (4-pack),Lightning Charging Cable,nan
304802,Google Phone,USB-C Charging Cable,Bose SoundSport Headphones
304805,Bose SoundSport Headphones,Lightning Charging Cable,nan
304813,34in Ultrawide Monitor,AA Batteries (4-pack),nan
304829,Flatscreen TV,AA Batteries (4-pack),nan
304867,Lightning Charging Cable,AAA Batteries (4-pack),nan
304888,Google Phone,34in Ultrawide Monitor,nan
304894,Google Phone,USB-C Charging Cable,nan
304962,Lightning Charging Cable,USB-C Charging Cable,nan
305010,Apple Airpods Headphones,Wired Headphones,nan
305030,Vareebadd Phone,USB-C Charging Cable,nan
305062,iPhone,Wired Headphones,nan
305064,USB-C Charging Cable,Lightning Charging Cable,nan
305079,Google Phone,USB-C Charging Cable,nan
305229,iPhone,Lightning Charging Cable,nan
305258,AA Batteries (4-pack),AAA Batteries (4-pack),nan
305259,iPhone,Wired Headphones,nan
305316,Wired Headphones,USB-C Charging Cable,nan
305325,Google Phone,USB-C Charging Cable,nan
305333,AAA Batteries (4-pack),Apple Airpods Headphones,nan
305339,Google Phone,Wired Headphones,nan
305341,Lightning Charging Cable,AA Batteries (4-pack),nan
305351,Apple Airpods Headphones,Google Phone,nan
305382,27in FHD Monitor,Apple Airpods Headphones,nan
305423,Wired Headphones,Wired Headphones,nan
305438,Macbook Pro Laptop,27in FHD Monitor,nan
305498,AAA Batteries (4-pack),iPhone,nan
305527,iPhone,Apple Airpods Headphones,nan
305556,Vareebadd Phone,Wired Headphones,nan
305558,AA Batteries (4-pack),Wired Headphones,nan
305581,Google Phone,Wired Headphones,nan
305655,AA Batteries (4-pack),Lightning Charging Cable,nan
305668,iPhone,Wired Headphones,nan
305696,27in FHD Monitor,Wired Headphones,nan
305703,Google Phone,USB-C Charging Cable,nan
305706,Google Phone,USB-C Charging Cable,nan
305783,Google Phone,USB-C Charging Cable,nan
305804,34in Ultrawide Monitor,34in Ultrawide Monitor,nan
305827,iPhone,Wired Headphones,nan
305862,iPhone,Lightning Charging Cable,nan
305885,iPhone,Wired Headphones,nan
305928,ThinkPad Laptop,ThinkPad Laptop,nan
305948,iPhone,Lightning Charging Cable,nan
305952,Google Phone,Flatscreen TV,nan
305954,Bose SoundSport Headphones,Bose SoundSport Headphones,nan
305976,AA Batteries (4-pack),AAA Batteries (4-pack),nan
305998,Google Phone,USB-C Charging Cable,nan
306025,Bose SoundSport Headphones,Flatscreen TV,nan
306069,Google Phone,Wired Headphones,nan
306115,iPhone,Apple Airpods Headphones,AAA Batteries (4-pack)
306135,Google Phone,USB-C Charging Cable,nan
306169,iPhone,Lightning Charging Cable,nan
306194,iPhone,Wired Headphones,nan
306219,Google Phone,USB-C Charging Cable,nan
306246,iPhone,Wired Headphones,nan
306258,Lightning Charging Cable,USB-C Charging Cable,nan
306261,Apple Airpods Headphones,27in 4K Gaming Monitor,nan
306277,Google Phone,Bose SoundSport Headphones,nan
306308,Flatscreen TV,Flatscreen TV,nan
306311,iPhone,AAA Batteries (4-pack),nan
306332,iPhone,Lightning Charging Cable,nan
306428,Flatscreen TV,Lightning Charging Cable,nan
306441,iPhone,Wired Headphones,nan
306458,27in 4K Gaming Monitor,27in 4K Gaming Monitor,nan
306470,Google Phone,USB-C Charging Cable,nan
306485,Lightning Charging Cable,Lightning Charging Cable,nan
306498,Lightning Charging Cable,AAA Batteries (4-pack),nan
306517,Wired Headphones,Google Phone,nan
306527,20in Monitor,Wired Headphones,nan
306574,iPhone,Lightning Charging Cable,nan
306603,Google Phone,USB-C Charging Cable,nan
306611,Vareebadd Phone,Wired Headphones,nan
306681,Wired Headphones,USB-C Charging Cable,nan
306739,USB-C Charging Cable,Lightning Charging Cable,nan
306744,Macbook Pro Laptop,USB-C Charging Cable,nan
306750,USB-C Charging Cable,Lightning Charging Cable,nan
306752,AAA Batteries (4-pack),Apple Airpods Headphones,nan
306774,iPhone,Lightning Charging Cable,nan
306782,Google Phone,USB-C Charging Cable,nan
306787,iPhone,Wired Headphones,nan
306846,iPhone,Lightning Charging Cable,nan
306851,AA Batteries (4-pack),AA Batteries (4-pack),nan
306857,iPhone,Apple Airpods Headphones,nan
306867,Apple Airpods Headphones,27in FHD Monitor,nan
306874,Vareebadd Phone,Wired Headphones,nan
306899,AA Batteries (4-pack),27in 4K Gaming Monitor,nan
306909,Google Phone,USB-C Charging Cable,nan
306942,Wired Headphones,Apple Airpods Headphones,nan
306955,iPhone,Lightning Charging Cable,nan
306959,iPhone,Wired Headphones,nan
306967,iPhone,Lightning Charging Cable,nan
306990,Vareebadd Phone,USB-C Charging Cable,nan
307071,AA Batteries (4-pack),Lightning Charging Cable,nan
307103,Google Phone,USB-C Charging Cable,Wired Headphones
307114,Apple Airpods Headphones,Apple Airpods Headphones,nan
307153,ThinkPad Laptop,Macbook Pro Laptop,nan
307229,Vareebadd Phone,Wired Headphones,nan
307328,Bose SoundSport Headphones,27in FHD Monitor,nan
307353,AA Batteries (4-pack),Apple Airpods Headphones,nan
307462,Wired Headphones,Vareebadd Phone,nan
307598,27in FHD Monitor,AA Batteries (4-pack),nan
307698,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
307740,27in 4K Gaming Monitor,Lightning Charging Cable,nan
307744,AA Batteries (4-pack),iPhone,nan
307749,Lightning Charging Cable,Bose SoundSport Headphones,nan
307766,AA Batteries (4-pack),AAA Batteries (4-pack),nan
307802,Google Phone,USB-C Charging Cable,Wired Headphones
307813,34in Ultrawide Monitor,Lightning Charging Cable,nan
307849,Bose SoundSport Headphones,Wired Headphones,nan
307859,USB-C Charging Cable,AAA Batteries (4-pack),nan
307861,Lightning Charging Cable,Lightning Charging Cable,nan
307898,Google Phone,USB-C Charging Cable,nan
307906,27in FHD Monitor,34in Ultrawide Monitor,nan
307923,Lightning Charging Cable,Lightning Charging Cable,nan
307954,Bose SoundSport Headphones,AAA Batteries (4-pack),nan
308014,AAA Batteries (4-pack),Apple Airpods Headphones,nan
308019,iPhone,Lightning Charging Cable,nan
308061,iPhone,Apple Airpods Headphones,nan
308065,AA Batteries (4-pack),Macbook Pro Laptop,nan
308067,Vareebadd Phone,Wired Headphones,nan
308079,iPhone,Apple Airpods Headphones,nan
308137,Apple Airpods Headphones,USB-C Charging Cable,nan
308183,iPhone,Lightning Charging Cable,nan
308210,iPhone,Lightning Charging Cable,nan
308229,AA Batteries (4-pack),Bose SoundSport Headphones,nan
308234,34in Ultrawide Monitor,Apple Airpods Headphones,nan
308235,Google Phone,USB-C Charging Cable,nan
308338,34in Ultrawide Monitor,AAA Batteries (4-pack),nan
308352,Macbook Pro Laptop,34in Ultrawide Monitor,nan
308356,Apple Airpods Headphones,AA Batteries (4-pack),nan
308362,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
308367,Apple Airpods Headphones,Lightning Charging Cable,nan
308369,Vareebadd Phone,Bose SoundSport Headphones,nan
308414,Bose SoundSport Headphones,Vareebadd Phone,nan
308427,iPhone,Lightning Charging Cable,nan
308438,Wired Headphones,USB-C Charging Cable,nan
308450,USB-C Charging Cable,Wired Headphones,nan
308453,27in FHD Monitor,AAA Batteries (4-pack),nan
308507,Apple Airpods Headphones,AA Batteries (4-pack),nan
308546,Vareebadd Phone,USB-C Charging Cable,nan
308576,iPhone,Wired Headphones,nan
308591,iPhone,Lightning Charging Cable,nan
308594,USB-C Charging Cable,Vareebadd Phone,nan
308608,Google Phone,Wired Headphones,nan
308613,20in Monitor,Wired Headphones,nan
308660,iPhone,Lightning Charging Cable,nan
308670,Google Phone,USB-C Charging Cable,nan
308671,27in 4K Gaming Monitor,27in 4K Gaming Monitor,nan
308726,iPhone,Lightning Charging Cable,nan
308741,Google Phone,AA Batteries (4-pack),nan
308787,iPhone,Apple Airpods Headphones,nan
308795,iPhone,Apple Airpods Headphones,Wired Headphones
308797,USB-C Charging Cable,ThinkPad Laptop,nan
308807,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
308838,Lightning Charging Cable,Google Phone,nan
308891,iPhone,Lightning Charging Cable,nan
308924,iPhone,Wired Headphones,nan
308956,iPhone,Wired Headphones,nan
308992,Apple Airpods Headphones,AAA Batteries (4-pack),nan
309008,Apple Airpods Headphones,Apple Airpods Headphones,nan
309012,Wired Headphones,34in Ultrawide Monitor,nan
309022,Google Phone,USB-C Charging Cable,nan
309023,Google Phone,USB-C Charging Cable,nan
309045,Apple Airpods Headphones,Apple Airpods Headphones,nan
309046,Lightning Charging Cable,Wired Headphones,nan
309070,iPhone,Lightning Charging Cable,nan
309098,Google Phone,USB-C Charging Cable,Wired Headphones
309141,ThinkPad Laptop,Bose SoundSport Headphones,nan
309154,iPhone,Lightning Charging Cable,nan
309183,iPhone,Apple Airpods Headphones,nan
309204,USB-C Charging Cable,Lightning Charging Cable,nan
309228,iPhone,Apple Airpods Headphones,nan
309284,Lightning Charging Cable,Wired Headphones,nan
309343,Lightning Charging Cable,USB-C Charging Cable,nan
309419,Google Phone,USB-C Charging Cable,nan
309429,AA Batteries (4-pack),Apple Airpods Headphones,nan
309499,AAA Batteries (4-pack),Lightning Charging Cable,nan
309527,27in 4K Gaming Monitor,Wired Headphones,nan
309531,iPhone,Apple Airpods Headphones,nan
309548,iPhone,Lightning Charging Cable,nan
309661,iPhone,Lightning Charging Cable,nan
309690,USB-C Charging Cable,Wired Headphones,nan
309703,Apple Airpods Headphones,Wired Headphones,nan
309706,AA Batteries (4-pack),AA Batteries (4-pack),nan
309712,Vareebadd Phone,USB-C Charging Cable,nan
309754,AA Batteries (4-pack),Lightning Charging Cable,nan
309759,Google Phone,USB-C Charging Cable,Bose SoundSport Headphones
309797,ThinkPad Laptop,USB-C Charging Cable,nan
309819,Google Phone,Bose SoundSport Headphones,nan
309968,Wired Headphones,Apple Airpods Headphones,nan
309982,27in 4K Gaming Monitor,27in FHD Monitor,nan
310029,Vareebadd Phone,Wired Headphones,nan
310044,Macbook Pro Laptop,AA Batteries (4-pack),nan
310053,Macbook Pro Laptop,Wired Headphones,nan
310134,AAA Batteries (4-pack),ThinkPad Laptop,nan
310142,Vareebadd Phone,34in Ultrawide Monitor,nan
310148,USB-C Charging Cable,AAA Batteries (4-pack),nan
310167,Wired Headphones,27in 4K Gaming Monitor,nan
310188,Wired Headphones,Apple Airpods Headphones,nan
310241,Google Phone,USB-C Charging Cable,nan
310250,Google Phone,Lightning Charging Cable,nan
310313,iPhone,Apple Airpods Headphones,nan
310325,Google Phone,Bose SoundSport Headphones,nan
310336,Google Phone,USB-C Charging Cable,nan
310390,Google Phone,USB-C Charging Cable,nan
310411,Google Phone,USB-C Charging Cable,nan
310415,iPhone,Wired Headphones,nan
310493,AAA Batteries (4-pack),AAA Batteries (4-pack),nan
310498,iPhone,Lightning Charging Cable,nan
310524,Bose SoundSport Headphones,Bose SoundSport Headphones,nan
310537,iPhone,Lightning Charging Cable,nan
310612,AA Batteries (4-pack),Apple Airpods Headphones,nan
310621,Wired Headphones,USB-C Charging Cable,nan
310664,27in 4K Gaming Monitor,AA Batteries (4-pack),nan
310694,Vareebadd Phone,USB-C Charging Cable,nan
310705,iPhone,Wired Headphones,nan
310737,Lightning Charging Cable,Macbook Pro Laptop,nan
310769,Google Phone,USB-C Charging Cable,nan
310773,iPhone,Wired Headphones,nan
310789,Apple Airpods Headphones,Flatscreen TV,nan
310795,27in 4K Gaming Monitor,AA Batteries (4-pack),nan
310857,Vareebadd Phone,USB-C Charging Cable,nan
310864,Google Phone,USB-C Charging Cable,nan
310898,iPhone,Wired Headphones,nan
310958,Macbook Pro Laptop,Apple Airpods Headphones,nan
310976,iPhone,Wired Headphones,nan
310998,AAA Batteries (4-pack),Wired Headphones,nan
311009,Wired Headphones,AA Batteries (4-pack),nan
311036,AAA Batteries (4-pack),Macbook Pro Laptop,nan
311188,Google Phone,USB-C Charging Cable,nan
311194,Vareebadd Phone,ThinkPad Laptop,nan
311204,iPhone,Lightning Charging Cable,nan
311250,USB-C Charging Cable,27in FHD Monitor,nan
311298,Lightning Charging Cable,USB-C Charging Cable,nan
311325,Vareebadd Phone,USB-C Charging Cable,nan
311352,Google Phone,Wired Headphones,nan
311364,Vareebadd Phone,Wired Headphones,nan
311386,iPhone,Apple Airpods Headphones,nan
311396,AA Batteries (4-pack),Wired Headphones,nan
311397,Google Phone,Wired Headphones,nan
311398,Flatscreen TV,Apple Airpods Headphones,nan
311412,Vareebadd Phone,USB-C Charging Cable,nan
311500,iPhone,Lightning Charging Cable,nan
311541,Google Phone,USB-C Charging Cable,nan
311558,Lightning Charging Cable,ThinkPad Laptop,nan
311589,iPhone,Lightning Charging Cable,nan
311630,34in Ultrawide Monitor,AA Batteries (4-pack),nan
311650,Google Phone,Wired Headphones,nan
311658,Wired Headphones,AAA Batteries (4-pack),nan
311661,Apple Airpods Headphones,27in 4K Gaming Monitor,nan
311665,Google Phone,USB-C Charging Cable,nan
311697,Vareebadd Phone,USB-C Charging Cable,nan
311704,Vareebadd Phone,USB-C Charging Cable,nan
311715,Flatscreen TV,AAA Batteries (4-pack),nan
311717,AA Batteries (4-pack),iPhone,nan
311727,Google Phone,USB-C Charging Cable,Wired Headphones
311745,Google Phone,USB-C Charging Cable,nan
311778,USB-C Charging Cable,ThinkPad Laptop,nan
311878,Lightning Charging Cable,20in Monitor,nan
311898,34in Ultrawide Monitor,Bose SoundSport Headphones,nan
311917,Wired Headphones,iPhone,nan
311960,iPhone,Apple Airpods Headphones,nan
311969,Vareebadd Phone,USB-C Charging Cable,nan
312001,Google Phone,USB-C Charging Cable,nan
312013,AA Batteries (4-pack),Wired Headphones,nan
312023,iPhone,Apple Airpods Headphones,nan
312033,Wired Headphones,Macbook Pro Laptop,nan
312035,Wired Headphones,Bose SoundSport Headphones,nan
312044,iPhone,Lightning Charging Cable,nan
312051,Google Phone,Wired Headphones,nan
312053,Google Phone,Wired Headphones,nan
312164,USB-C Charging Cable,Wired Headphones,nan
312201,AA Batteries (4-pack),20in Monitor,nan
